,Доп. размер
50640,12
50641,12
50642,12
50643,6
50644,6
50645,6
50646,12
50647,12
50648,12
50649,12
50650,12
50651,12
50652,12
50653,12
50654,12
50655,12
50656,12
50657,12
50658,12
50659,12
50660,12
50661,12
50662,6
50663,12
50664,12
50665,12
50666,6
50667,12
50668,12
50669,12
50670,12
50671,12
50672,6
50673,6
50674,12
50675,12
50676,12
50677,12
50678,12
50679,12
50680,12
50681,12
50682,12
50683,12
50684,12
50685,12
50686,12
50687,12
50688,12
50689,12
50690,12
50691,12
50692,9
50693,12
50694,12
50695,12
50696,12
50697,12
50698,12
50699,12
50700,6
50701,6
50702,6
50703,6
50704,6
50705,6
50706,12
50707,12
50708,12
50709,12
50710,12
50711,12
50712,12
50713,6
50714,12
50715,12
50716,12
50717,12
50718,11.7
50723,12
50724,12
50725,12
50726,12
50727,12
50728,12
50729,12
50730,12
50731,12
50732,12
50733,12
50734,12
50735,12
50736,12
50737,12
50738,12
50739,12
50740,12
50741,12
50742,12
50743,12
50744,12
50745,12
50746,12
50747,12
50748,6
50749,12
50750,6
50751,6
50752,6
50753,6
50754,6
50755,6
50756,12
50757,12
50758,12
50759,12
50760,12
50761,12
50762,12
50763,12
50764,12
50765,12
50766,12
50767,12
50768,12
50769,12
50770,6
50771,12
50772,6
50773,6
50774,6
50775,12
50776,12
50777,12
50778,12
50779,6
50780,12
50781,12
50783,6
50784,12
50785,6
50786,6
50787,6
50788,12
50789,6
50790,6
50791,6
50792,12
50793,6
50794,6
50795,12
50796,11.7
50797,6
50798,12
50799,12
50800,12
50801,12
50802,6
50803,12
50804,12
50805,12
50806,12
50807,12
50808,12
50809,12
50810,12
50811,12
50812,12
50813,6
50814,6
50815,6
50816,6
50817,12
50818,6
50819,12
50820,6
50821,12
50822,12
50823,12
50824,12
50825,12
50826,12
50827,12
50828,12
50829,12
50830,12
50831,12
50832,12
50833,12
50834,6
50835,6
50836,6
50837,12
50838,12
50839,12
50840,12
50841,12
50842,12
50843,12
50844,12
50845,12
50846,12
50847,12
50848,12
50849,12
50850,12
50851,6
50852,12
50853,12
50854,12
50855,6
50856,12
50857,12
50858,6
50859,12
50860,12
50861,12
50862,12
50863,12
50864,12
50865,12
50866,12
50867,12
50868,12
50869,6
50870,11.7
50871,12
50872,12
50873,11.7
50874,6
50875,12
50876,12
50877,12
50878,12
50879,12
50880,12
50881,12
50882,12
50883,12
50884,12
50885,6
50886,12
50887,6
50888,12
50889,6
50890,12
50891,12
50892,12
50893,6
50894,12
50895,12
50896,12
50897,12
50898,12
50899,12
50900,6
50901,12
50902,12
50903,12
50904,6
50905,12
50906,12
50907,12
50908,12
50909,12
50910,12
50911,12
50912,12
50913,12
50914,12
50915,6
50916,12
50917,12
50918,12
50919,12
50920,12
50921,6
50922,6
50923,6
50924,6
50925,6
50926,6
50927,6
50928,6
50929,6
50930,6
50931,6
50932,6
50933,6
50934,6
50935,6
50936,6
50937,6
50938,2
50939,6
50940,6
50941,6
50942,6
50943,6
50944,6
50945,6
50946,12
50947,12
50948,12
50949,12
50950,12
50951,6
50952,12
50953,6
50954,6
50955,6
50956,6
50957,6
50958,6
50959,6
50960,6
50961,6
50962,6
50963,6
50964,2
50965,6
50966,6
50969,6
50982,6
50983,2
50984,6
50986,12
50987,12
50988,12
50989,6
50990,12
50991,12
50993,6
50994,12
50995,12
50996,12
50997,12
50998,12
50999,6
51000,12
51001,6
51002,12
51003,12
51004,12
51005,6
51006,12
51007,12
51008,6
51009,6
51010,12
51011,12
51012,12
51013,12
51014,6
51015,12
51016,12
51017,12
51018,12
51019,12
51020,12
51021,12
51022,12
51023,6
51024,6
51025,6
51026,6
51027,12
51028,12
51029,12
51030,12
51031,12
51032,12
51033,12
51034,12
51035,12
51036,12
51037,12
51038,12
51039,12
51040,6
51041,6
51042,6
51043,6
51044,6
51045,6
51046,6
51047,6
51048,6
51049,6
51050,12
51051,12
51052,12
51053,12
51054,6
51055,6
51056,6
51057,6
51058,12
51059,12
51060,12
51061,12
51062,12
51063,12
51064,12
51065,12
51066,12
51067,12
51068,12
51069,12
51070,12
51071,12
51072,11.5
51073,12
51074,12
51075,12
51076,12
51077,12
51078,12
51079,12
51080,12
51081,12
51082,12
51083,12
51084,12
51085,6
51086,12
51087,12
51088,12
51089,12
51090,12
51091,12
51092,12
51093,12
51094,12
51095,12
51096,12
51097,12
51098,12
51099,12
51100,12
51101,12
51102,12
51103,12
51104,12
51105,12
51106,12
51107,12
51108,12
51109,12.2
51110,12
51111,12
51112,12
51113,12
51114,12
51115,12
51116,12
51117,12
51118,12
51120,12
51121,12
51122,12
51123,12
51124,12
51125,12
51126,6
51127,12
51128,12
51130,12
51131,6
51132,12
51133,12
51134,12
51135,12
51136,12
51137,6
51138,12
51139,12
51140,12
51141,6
51142,12
51143,12
51144,6
51145,12
51146,12
51147,6
51148,6
51149,6
51150,6
51151,6
51152,6
51153,6
51154,6
51155,6
51156,12
51157,12
51158,12
51159,12
51160,12
51161,6
51162,2
51163,6
51164,6
51165,6
51166,6
51167,6
51168,6
51169,6
51170,12
51171,12
51172,12
51173,12
51174,12
51175,12
51176,12
51177,6
51178,12
51179,6
51180,12
51181,6
51182,12
51183,2
51184,12
51185,12
51186,12
51187,6
51188,6
51189,12
51190,12
51191,12
51192,12
51193,12
51194,6
51195,12
51196,12
51197,6
51198,6
51199,6
51200,12
51201,12
51202,12
51203,12
51204,12
51205,12
51206,6 12
51207,6 12
51208,6 12
51209,6 12
51210,6 12
51211,6 12
51212,6 12
51213,6
51214,12
51215,6 12
51216,12
51217,6
51218,12
51219,12
51220,6
51221,12
51222,12
51223,12
51224,12
51225,12
51226,12
51227,6 12
51228,6 12
51229,6 12
51230,6 12
51231,6
51232,6 12
51233,6 12
51234,6 12
51235,12
51236,12
51237,12
51238,12
51239,12
51240,12
51241,12
51242,5
51243,3
51244,6
51245,6
51246,12
51247,6
51248,12
51249,12
51250,6
51251,12
51252,6
51253,12
51254,12
51255,6
51256,6
51257,6
51258,6
51259,6
51260,6
51261,6
51262,6
51263,6
51264,12
51265,12
51266,6
51267,6
51268,5.5
51269,4
51270,2
51271,12
51272,6
51273,4
51274,3
51275,5
51276,5.5
51277,12
51278,12
51279,12
51280,12
51281,12
51282,12
51283,12
51284,12
51285,12
51286,12
51287,12
51288,6
51289,2
51290,12
51291,6 12
51292,12
51293,6
51294,6
51295,12
51296,12
51297,12
51298,6 12
51299,6 12
51300,6 12
51301,6 12
51302,6 12
51303,6 12
51304,6
51305,6 12
51306,6
51307,6
51308,6
51309,6
51310,6
51311,6
51312,6
51313,6
51314,6
51315,6
51316,6
51317,6 12
51318,6
51319,6
51320,12
51321,12
51322,12
51323,12
51324,12
51325,12
51326,12
51327,12
51328,6
51329,12
51330,12
51331,12
51332,12
51333,12
51334,12
51335,12
51336,12
51337,12
51338,12
51339,12
51340,3
51341,6
51342,12
51343,6
51344,12
51345,6
51374,12
51375,12
51376,12
51377,12
51378,12
51379,12
51380,12
51381,12
51382,12
51383,12
51384,12
51385,12
51386,12
51387,6
51388,9
51389,12
51390,11.7
51391,12
51392,12
51393,12
51394,12
51396,12
51397,12
51398,12
51399,12
51400,12
51401,12
51402,12
51404,12
51405,12
51406,12
51407,12
51408,12
51409,12
51410,12
51411,12
51412,12
51413,12
51414,12
51415,12
51416,12
51417,12
51418,12
51419,12
51420,12
51421,12
51422,12
51423,12
51424,12
51425,12
51426,11.7
51427,12
51428,9
51429,12
51430,11.7
51431,12
51432,11.7
51433,12
51434,11.7
51435,12
51436,12
51437,12
51438,12
51439,12
51440,12
51441,12
51442,12
51443,12
51444,6
51445,12
51446,6
51447,12
51448,12
51449,6
51450,12
51451,12
51452,12
51453,12
51454,12
51455,12
51456,12
51457,12
51458,11.7
51459,11.7
51460,3
51461,6
51462,3
51463,12
51464,6
51465,3
51466,12
51467,6
51468,3
51469,12
51470,12
51471,12
51472,12
51473,12
51474,12
51475,12
51476,12
51477,12
51478,12
51479,6
51480,12
51481,6
51482,12
51483,12
51484,12
51485,11.7
51486,12
51487,11.7
51488,11.7
51489,12
51490,12
51491,12
51492,12
51493,12
51494,12
51495,12
51496,12
51497,12
51498,12
51499,12
51500,6
51501,6
51502,3
51503,12
51504,12
51505,12
51506,12.1
51507,12
51508,6
51509,12
51510,6
51511,6
51512,12
51513,6
51514,12
51515,12
51516,6
51517,12
51518,12
51519,12
51520,6
51521,11.7
51522,12
51523,12
51524,6
51525,12
51526,12
51527,12
51528,12
51529,12
51530,12
51531,12
51532,12
51533,12
51534,12
51535,12
51536,12
51537,12
51538,12
51539,12
51540,12
51541,12
51542,12
51543,12
51544,12
51545,11.7
51546,12
51547,12
51548,12
51549,12
51550,12
51551,12
51552,12
51553,12
51554,12
51555,12
51556,12
51557,12
51558,6
51559,12
51560,6
51561,12
51562,12
51563,6
51564,6
51565,12
51566,6
51567,6
51568,12
51569,6
51570,12
51571,12
51572,12
51573,6
51574,12
51575,6
51576,12
51577,6
51578,6
51579,12
51580,12
51581,12
51582,12
51583,12
51584,12
51585,12
51586,12
51587,12
51588,12
51589,12
51590,12
51591,12
51592,12
51593,12
51594,12
51595,12
51596,12
51597,12
51598,12
51599,12
51600,12
51601,12
51602,12
51603,12
51604,12
51605,12
51606,12
51607,12
51608,12
51609,12
51610,12
51611,12
51612,12
51613,12
51614,12
51615,12
51616,12
51617,12
51618,12
51619,12
51620,12
51621,12
51622,12
51623,12
51624,12
51625,12
51626,12
51627,12
51628,6
51629,6
51630,12
51631,12
51632,12
51633,6
51634,12
51635,12
51636,6
51637,6
51638,12
51639,12
51640,12
51641,12
51642,12
51643,12
51644,12
51645,12
51646,12
51647,12
51648,12
51649,12
51650,12
51651,12
51652,12
51653,12
51654,12
51655,12
51656,12
51657,12
51658,12
51659,12
51660,12
51661,12
51662,12
51663,12
51664,12
51665,12
51666,12
51667,12
51668,12
51669,12.05
51670,12.05
51671,12
51672,6
51676,11.75
51678,5.9
51679,11.5
51682,12.7
51683,9.3
51684,10
51686,9
51687,11.75
51688,12
51689,12
51690,12
51691,12
51692,12
51693,12
51694,12
51695,12
51696,12
51697,12
51698,12
51699,12
51700,12
51701,12
51702,12
51703,12
51704,12
51705,12
51706,9
51707,7.2
51708,9
51709,12
51710,12
51711,12
51712,12
51713,12
51714,11.7
51715,12
51716,9
51717,12
51718,12
51719,3-5.8 н/д
51720,3-5.6 н/д
51722,12
51723,12.1
51724,10.1
51725,12
51727,12
51728,9
51729,9.9
51730,15.8
51731,11
51732,12
51735,9
51736,9.7
51737,11
51738,10
51739,12
51740,9
51741,9
51742,12
51743,9
51744,14
51745,9
51746,12
51747,12
51748,12
51749,12
51750,6
51751,12
51752,12
51753,6
51754,12
51755,12
51756,12
51757,12
51758,6
51759,12
51760,6
51761,12
51762,12
51763,12
51764,6
51765,12
51766,12
51767,12
51768,12
51769,12
51770,6
51771,12
51772,6
51773,6
51774,6
51775,12
51776,6
51777,6
51778,6
51779,12
51780,12
51781,6
51782,12
51783,6
51784,12
51785,6
51786,12
51787,12
51788,12
51789,12
51790,6
51791,12
51792,12
51793,12
51794,12
51795,12
51796,12
51797,12
51798,12
51799,12
51800,12
51801,12
51802,6
51803,12
51804,12
51805,12
51806,12
51807,6
51808,3
51809,1-2.8
51810,6
51811,12
51812,12
51813,12
51814,6
51815,12
51816,6
51817,12
51818,12
51819,6
51820,12
51821,6
51822,12
51823,6
51824,12
51825,6-11.9
51826,6
51827,12
51828,12
51829,12
51830,12
51831,6
51832,12
51833,12
51834,12
51835,12
51836,12
51837,12
51838,12
51839,12
51840,12
51841,12
51842,12
51843,12
51844,12
51845,12
51846,12
51847,12
51848,12
51849,12
51850,12 8.24
51851,12 8.24
51852,12 8.24
51853,12 8.24
51854,12 8.24
51855,12 8.24
51856,12
51857,12 8.24
51858,12 8.24
51859,12 8.24
51860,12 8.24
51861,12 8.24
51862,12 8.24
51863,12
51864,12 8.24
51865,12 8.24
51866,12
51867,12 8.24
51868,12
51869,12
51870,12
51871,12
51872,12
51873,12
51874,12
51875,12
51876,12
51877,12
51878,12
51879,12
51880,12
51881,12
51882,12
51883,12
51884,12
51885,9
51886,12
51887,12
51888,12
51889,12
51890,12
51891,12
51892,12
51893,12
51894,12
51895,12
51896,12
51897,12
51898,12
51899,6
51900,12
51901,12 8.24
51902,12 8.24
51903,12 8.24
51906,6
51907,12
51908,12
51909,12
51911,12
51912,12
51913,12
51914,6
51915,12
51916,12
51917,6
51918,12
51919,12
51922,12
51923,12
51924,12
51925,12
51926,12
51927,12
51937,12
51938,12
51939,12
51940,12
51941,12
51942,12
51943,12
51944,12 8.24
51945,12 8.24
51946,12
51947,12 8.24
51948,12 8.24
51949,12 8.24
51950,12 8.24
51951,12 8.24
51952,12 8.24
51953,12 8.24
51954,12 8.24
51955,12
51956,12
51957,12
51958,12
51959,6
51960,12
51961,12
51962,6
51963,12
51964,12
51965,12
51966,12
51967,12
51968,12
51969,12
51970,12
51971,12
51972,12
51973,6
51974,12
51975,11.7
51976,12
51977,12
51978,12
51979,12
51980,12
51981,12
51982,6
51983,12
51984,6
51985,12
51986,12
51987,12
51988,12
51989,12
51990,12
51991,12
51992,12
51993,12
51994,12
52000,12
52001,12
52002,12
52003,12
52004,12
52005,12
52006,12
52007,12
52008,12
52009,12
52010,12
52011,12
52012,12
52013,12
52014,6
52015,12
52016,12
52017,12
52018,12
52019,6
52020,12
52021,12
52022,12
52023,12
52024,12
52025,12
52026,12
52027,12
52028,6
52029,6
52030,6
52031,12
52032,12
52033,12
52034,12
52035,12
52036,12
52037,12
52038,12
52039,12
52040,12
52041,12
52042,6
52043,12
52044,12
52045,12
52047,12
52050,12
52051,12
52052,12
52053,12
52054,12
52055,12
52056,12
52057,12
52058,12
52059,12
52060,12
52061,12
52062,12
52063,12
52064,12
52065,12
52066,12
52067,12
52068,12
52069,12
52070,12
52071,12
52072,12
52073,12
52074,12
52075,12
52076,12
52077,12
52078,12
52079,12
52080,12
52081,12
52082,12
52083,12
52084,12
52085,12
52086,12
52087,12
52088,12
52089,12
52090,12
52091,12
52092,12
52093,12
52094,12
52095,12
52096,12
52097,12
52098,12
52100,12
52101,12
52102,12
52103,12
52104,12
52105,12
52106,12
52107,12
52108,12
52109,12
52110,12
52111,12
52112,12
52113,12
52114,12
52115,12
52116,12
52117,12
52118,12
52120,12
52121,12
52122,12
52123,12
52124,12
52125,12
52126,12
52127,12
52128,12
52130,6
52131,12
52132,12
52133,12
52134,12
52135,12
52136,12
52137,12
52138,12
52139,12
52140,12
52141,12
52142,12
52143,12
52145,12
52146,12
52147,12
52148,12
52149,12
52150,12
52151,12
52152,12
52153,12
52154,12
52155,12
52156,12
52157,12
52158,12
52159,12
52160,11.7
52161,12
52162,12
52163,12
52164,12
52165,12
52166,12
52167,12
52168,12
52169,12
52170,12
52171,12
52172,12
52173,12
52174,12
52175,12
52176,12
52177,12
52178,12
52179,12
52180,12
52181,12
52182,12
52184,12
52185,12
52186,12
52187,12
52188,12
52189,12
52190,12
52191,6
52192,12
52193,12
52194,12
52195,12
52197,6
52198,12
52199,12
52200,12
52201,12
52203,12
52204,12
52205,12
52206,12
52207,12
52208,12
52209,12
52210,12
52211,12
52212,12
52213,6
52214,6
52215,12
52216,6
52217,12
52218,12
52219,12
52220,12
52221,12
52222,12
52224,6
52225,12
52226,12
52227,12
52228,6
52229,12
52230,12
52231,12
52232,6
52233,12
52234,12
52235,12
52236,12
52237,12
52238,12
52239,12
52240,12
52241,12
52242,12
52243,12
52244,12
52245,12
52246,12
52247,12
52248,12
52249,12
52250,12
52251,12
52252,12
52253,12
52254,12
52255,12
52256,12
52257,6
52258,12
52259,12 8.24
52260,12 8.24
52261,12
52262,12
52263,12
52264,12
52265,12
52266,12
52267,12
52268,12
52269,12
52270,12
52271,12
52272,12
52273,12
52274,12
52275,12
52276,12
52277,12
52278,12
52279,12
52280,12
52281,12
52282,12
52283,12
52284,12
52285,12
52286,12
52287,12
52288,12
52289,12
52290,12
52291,12
52292,12
52293,12
52294,11
52295,9
52296,9
52297,12 8.24
52298,12
52299,12
52300,12
52301,12
52302,12
52303,12
52304,12
52305,12
52306,12
52307,12
52308,12
52309,12
52310,12
52311,12
52312,12
52313,12
52314,12
52319,5-11
52320,4-13
52321,12
52322,12
52323,12
52324,12
52325,12
52326,12
52327,12
52328,12 с н/д
52329,6
52331,12
52332,12
52335,12
52336,12
52338,12
52339,12
52340,12
52341,12
52343,12
52344,12
52345,12
52346,12
52347,12
52348,12
52349,12
52350,12
52352,12
52353,12 с н/д
52355,12
52356,12
52357,12
52358,12
52359,12
52360,12
52361,12
52362,12
52363,12
52364,12
52365,12
52366,12
52367,12
52368,12
52369,12
52370,12
52371,12
52372,12
52373,12
52374,12
52375,12
52376,12
52377,12
52378,12
52379,12
52380,6
52381,12
52382,12
52384,12
52385,12
52386,12
52387,12
52388,12
52390,12
52392,12
52394,12
52395,12
52396,12
52397,12
52398,12
52399,12
52400,12
52401,12
52402,12
52403,12
52404,12
52405,12
52406,12
52407,12
52408,12 с н/д
52409,12 с н/д
52410,12 с н/д
52411,12 с н/д
52412,12 с н/д
52413,12 с н/д
52414,12 с н/д
52415,12 с н/д
52416,12 с н/д
52417,12 с н/д
52418,12
52419,12.03
52420,12
52421,12 с н/д
52422,12 с н/д
52423,12 с н/д
52424,12 с н/д
52425,12
52433,12 с н/д
52438,12.05
52441,6
52442,12
52443,12
52444,12
52445,12
52447,12
52448,12 с н/д
52449,12 с н/д
52450,12 с н/д
52451,12 с н/д
52452,12 с н/д
52453,12 с н/д
52454,12 с н/д
52455,12 с н/д
52456,12 с н/д
52457,12 с н/д
52458,10 с н/д
52459,12
52460,12
52461,12 с н/д
52462,12 с н/д
52463,12
52464,12
52465,12
52466,12
52467,12
52468,12
52469,12
52470,12
52471,12
52472,12
52473,12 с н/д
52474,12 с н/д
52475,12
52477,12
52478,12
52479,6
52480,6
52481,6
52482,12
52483,12
52484,12
52485,12
52486,12
52487,12
52488,12
52489,6
52490,6
52491,6
52492,6
52493,6
52494,6
52495,12
52496,12
52497,12
52498,12
52499,6
52500,6
52501,12
52502,6
52503,6
52504,6
52505,12 с н/д
52506,6
52507,6
52508,6
52509,6
52510,12
52511,6
52512,12
52513,12
52514,12
52515,12
52516,12
52517,12
52518,12
52519,12
52520,12
52521,12
52522,12
52523,12
52524,12
52525,12
52526,12
52527,12
52528,12
52529,12
52530,12
52551,3
52554,3
52555,3
52556,3
52557,3
52558,6
52562,3
52563,3
52564,2-6 н/д
52565,3
52574,6
52583,2-6 н/д
52586,6
52601,4.86
52602,4.93
52619,6
52922,3
52923,3
52924,3
52925,3
52926,3
52927,3
52928,3
52929,3
52931,3
52932,3
52933,3
52934,3
52935,3
52936,3
52937,3
52938,3
52939,3
52940,3
52941,3
52942,3
52943,3
52944,3
52945,3
52946,3
52947,3
52948,3
52949,3
52950,3
52951,3
52952,3
52953,3
52954,3
52955,3
52956,3
52957,3
52958,3
52959,3
52960,3
52961,3
52962,3
52963,3
52964,3
53008,6
53009,4
53010,6
53011,4
53012,6
53013,4
53014,4
53015,6
53016,4
53017,4
53018,4
53019,6
53020,6
53021,6
53022,6
53023,4
53024,4
53025,4
53026,4
53027,4
53028,4
53029,4
53030,4
53031,4
53032,6
53033,4
53034,6
53035,6
53036,6
53037,6
53038,6
53039,4
53040,4
53041,4
53042,4
53043,4
53044,4
53045,4
53046,4
53047,4
53048,4
53049,4
53050,4
53051,4
53052,4
53053,4
53054,4
53055,4
53056,4
53057,4
53058,4
53059,4
53060,4
53061,4
53062,4
53063,4
53064,4
53065,4
53066,4
53067,4
53068,4
53069,4
53070,4
53071,4
53072,4
53073,4
53074,4
53075,4
53076,4
53077,4
53078,4
53079,4
53080,4
53081,4
53082,4
53083,4
53084,4
53085,4
53086,4
53087,4
53088,4
53089,4
53090,4
53091,4
53092,4
53093,4
53094,4
53095,4
53096,4
53097,4
53098,4
53099,4
53100,4
53101,4
53102,4
53103,4
53104,4
53105,4
53106,4
53107,4
53108,4
53109,4
53110,4
53111,4
53112,4
53113,4
53114,4
53115,4
53116,4
53117,4
53118,4
53119,4
53120,4
53121,4
53122,4
53123,4
53124,4
53125,4
53126,4
53127,4
53128,4
53129,4
53130,4
53131,4
53132,4
53133,4
53134,4
53135,4
53136,4
53137,4
53138,4
53139,4
53140,4
53141,4
53142,4
53143,4
53144,4
53145,4
53146,4
53147,4
53148,4
53149,4
53150,4
53151,4
53152,4
53153,4
53154,4
53155,4
53156,4
53157,4
53158,4
53159,4
53160,4
53161,4
53162,4
53163,4
53164,4
53165,4
53166,4
53167,4
53168,4
53169,4
53170,4
53241,12
53242,12
53243,12
53245,12
