,Наименование,ГОСТ,Тип_продукции,Размер_A,Типоразмер,Марка,Примечание_для_размера,Размер_B,Толщина,Диапазон_min,Диапазон_max,Размер_C,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
1802,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1803,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,63990.0,1-5т
1804,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,58990.0,1-5т
1805,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,58990.0,1-5т
1806,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,53990.0,1-5т
1807,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,53990.0,1-5т
1808,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,58990.0,1-5т
1809,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,121990.0,1-5т
1810,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,121990.0,1-5т
1811,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,18хгт,0,не указан,,0,р./т,False,79990.0,1-5т
1812,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,77990.0,1-5т
1813,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1814,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,53990.0,1-5т
1815,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,20х,0,не указан,,0,р./т,False,58990.0,1-5т
1816,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,58990.0,1-5т
1817,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,18хгт,0,не указан,,0,р./т,False,79990.0,1-5т
1818,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,77990.0,1-5т
1819,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,53990.0,1-5т
1820,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1821,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,121990.0,1-5т
1822,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,9хс,0,не указан,,0,р./т,False,99990.0,1-5т
1823,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,у8а,0,не указан,,0,р./т,False,76990.0,1-5т
1824,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,40хн2ма,0,не указан,,0,р./т,False,142990.0,1-5т
1825,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,40хн,0,не указан,,0,р./т,False,109990.0,1-5т
1826,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,53990.0,1-5т
1827,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,72990.0,1-5т
1828,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,58990.0,1-5т
1829,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,53990.0,1-5т
1830,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,18хгт,0,не указан,,0,р./т,False,63990.0,1-5т
1831,Круг  г/к,,Число,140.0,,,,,,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,53990.0,1-5т
1832,Круг  г/к,,Число,38.0,,,,,,,,,,,,,Нержавеющая сталь,14х17н2,0,не указан,,0,р./т,False,305000.0,1-5т
1833,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1834,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1835,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,58990.0,1-5т
1836,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,53990.0,1-5т
1837,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,121990.0,1-5т
1838,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,9хс,0,не указан,,0,р./т,False,99990.0,1-5т
1839,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,40хн,0,не указан,,0,р./т,False,109990.0,1-5т
1840,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,12хн3а,0,не указан,,0,р./т,False,196990.0,1-5т
1841,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,53990.0,1-5т
1842,Круг  г/к,,Число,110.0,,,,,,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,53990.0,1-5т
1843,Круг  г/к,,Число,140.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,53990.0,1-5т
1844,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,58990.0,1-5т
1845,Круг  г/к,,Число,140.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,58990.0,1-5т
1846,Круг  г/к,,Число,140.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,121990.0,1-5т
1847,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,72990.0,1-5т
1848,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,53990.0,1-5т
1849,Круг  г/к,,Число,140.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,53990.0,1-5т
1850,Круг  г/к,,Число,38.0,,,,,,,,,2.0,6.0,,,Нержавеющая сталь,14х17н2,0,не указан,,0,р./т,False,314150.0,<0.1т
1851,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,58990.0,1-5т
1852,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,53990.0,1-5т
1853,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,53990.0,1-5т
1854,Круг  г/к,,Число,38.0,,,,,,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,300000.0,1-5т
1855,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,53990.0,1-5т
1856,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,20х,0,не указан,,0,р./т,False,58990.0,1-5т
1857,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,18хгт,0,не указан,,0,р./т,False,79990.0,1-5т
1858,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,58990.0,1-5т
1859,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,121990.0,1-5т
1860,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,у8а,0,не указан,,0,р./т,False,76990.0,1-5т
1861,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,40хн2ма,0,не указан,,0,р./т,False,142990.0,1-5т
1862,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,12хн3а,0,не указан,,0,р./т,False,196990.0,1-5т
1863,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,40хн,0,не указан,,0,р./т,False,109990.0,1-5т
1864,Круг  г/к,,Число,38.0,,,,,,,,,,,,,Сталь,40х13,0,не указан,,0,р./т,False,209000.0,1-5т
1865,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1866,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,121990.0,1-5т
1867,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,58990.0,1-5т
1868,Круг  г/к,,Число,170.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1869,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,53990.0,1-5т
1870,Круг  г/к,,Число,150.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,58990.0,1-5т
1871,Круг  г/к,,Число,160.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,63990.0,1-5т
1872,Круг  г/к,,Число,110.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,58990.0,1-5т
1873,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,48990.0,1-5т
1874,Круг  г/к,,Число,110.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,58990.0,1-5т
1875,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,59990.0,1-5т
1876,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,у8а,0,не указан,,0,р./т,False,74990.0,1-5т
1877,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,9хс,0,не указан,,0,р./т,False,99990.0,1-5т
1878,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,40хн,0,не указан,,0,р./т,False,109990.0,1-5т
1879,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,12хн3а,0,не указан,,0,р./т,False,204990.0,1-5т
1880,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,40хн2ма,0,не указан,,0,р./т,False,136990.0,1-5т
1881,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,59990.0,1-5т
1882,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,53990.0,1-5т
1883,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,52690.0,1-5т
1884,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,48990.0,1-5т
1885,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,48990.0,1-5т
1886,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,20х,0,не указан,,0,р./т,False,52690.0,1-5т
1887,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,48990.0,1-5т
1888,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,48990.0,1-5т
1889,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,48990.0,1-5т
1890,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1891,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,52690.0,1-5т
1892,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,18хгт,0,не указан,,0,р./т,False,59990.0,1-5т
1893,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,48990.0,1-5т
1894,Круг  г/к,,Число,85.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,56990.0,1-5т
1895,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,20х,0,не указан,,0,р./т,False,52690.0,1-5т
1896,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,18хгт,0,не указан,,0,р./т,False,59990.0,1-5т
1897,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,59990.0,1-5т
1898,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,48990.0,1-5т
1899,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1900,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,52690.0,1-5т
1901,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,48990.0,1-5т
1902,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,53990.0,1-5т
1903,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,48990.0,1-5т
1904,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,48990.0,1-5т
1905,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,115990.0,1-5т
1906,Круг  г/к,,Число,180.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,72990.0,1-5т
1907,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,48990.0,1-5т
1908,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,53990.0,1-5т
1909,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,20х,0,не указан,,0,р./т,False,52690.0,1-5т
1910,Круг  г/к,,Число,80.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,115990.0,1-5т
1911,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,53990.0,1-5т
1912,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,48990.0,1-5т
1913,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,20х,0,не указан,,0,р./т,False,52690.0,1-5т
1914,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,12хн3а,0,не указан,,0,р./т,False,204990.0,1-5т
1915,Круг  г/к,,Число,40.0,,,,,,,,,,,,,Нержавеющая сталь,10х17н13м2т,0,не указан,,0,р./т,False,650000.0,1-5т
1916,Круг  г/к,,Число,40.0,,,,,,,,,,,,,Нержавеющая сталь,14х17н2,0,не указан,,0,р./т,False,305000.0,1-5т
1917,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,53990.0,1-5т
1918,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,20х,0,не указан,,0,р./т,False,52690.0,1-5т
1919,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,48990.0,1-5т
1920,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,48990.0,1-5т
1921,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,40хн,0,не указан,,0,р./т,False,109990.0,1-5т
1922,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,59990.0,1-5т
1923,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,52690.0,1-5т
1924,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,ст3,0,не указан,,0,р./т,False,48990.0,1-5т
1925,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,59990.0,1-5т
1926,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,52690.0,1-5т
1927,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,53990.0,1-5т
1928,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,ст20,0,не указан,,0,р./т,False,48990.0,1-5т
1929,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,20х,0,не указан,,0,р./т,False,52690.0,1-5т
1930,Круг  г/к,,Число,65.0,,,,,,,,,,,,,Сталь,18хгт,0,не указан,,0,р./т,False,59990.0,1-5т
1931,Круг  г/к,,Число,85.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,54990.0,1-5т
1932,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,40хн2ма,0,не указан,,0,р./т,False,136990.0,1-5т
1933,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,у8а,0,не указан,,0,р./т,False,73990.0,1-5т
1934,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,59990.0,1-5т
1935,Круг  г/к,,Число,75.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,52690.0,1-5т
1936,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,59990.0,1-5т
1937,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,48990.0,1-5т
1938,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,115990.0,1-5т
1939,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,53990.0,1-5т
1940,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,48990.0,1-5т
1941,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,9хс,0,не указан,,0,р./т,False,99990.0,1-5т
1942,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,52690.0,1-5т
1943,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,ст35,0,не указан,,0,р./т,False,48990.0,1-5т
1944,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,53990.0,1-5т
1945,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,48990.0,1-5т
1946,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,40х,0,не указан,,0,р./т,False,52690.0,1-5т
1947,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1948,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,38х2мюа,0,не указан,,0,р./т,False,115990.0,1-5т
1949,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,30хгса,0,не указан,,0,р./т,False,59990.0,1-5т
1950,Круг  г/к,,Число,70.0,,,,,,,,,,,,,Сталь,65г,0,не указан,,0,р./т,False,77990.0,1-5т
1951,Круг  г/к,,Число,85.0,,,,,,,,,,,,,Сталь,ст45,0,не указан,,0,р./т,False,51990.0,1-5т
